lat,lon,address,town,name,pop_count,closed
48.9031,2.48291,77 avenue H Barbusse,Bondy,Ecole maternelle Camille Claudel,52865.0,2017
49.2093315,2.6964792,3 rue de l'église,Montépilloy,Ecole élémentaire de Montépilloy,162.0,2017
44.845628399999995,0.9082579,Hameau de Cadouin,Le Buisson-de-Cadouin,Ecole primaire du Buisson-de-Cadouin,2073.0,2016
45.1872222,0.6922222,Rue Eugénie Cotton,Coulounieix-Chamiers,Ecole maternelle Eugène Le Roy,8108.0,2017
44.8534568,0.48753100000000005,Avenue Aristide Briand,Bergerac,Ecole maternelle René Desmaison,28063.0,2017
45.10310820000001,1.3661530000000002,Bourg Nord,Grèzes,Ecole élémentaire de Grèzes,196.0,2016
44.8534568,0.48753100000000005,19 rue Emile Zola,Bergerac,Ecole élémentaire Alba,28063.0,2016
47.0116175,0.17621520000000002,2 rue de la Liberté,Messemé,Ecole primaire de Messemé,228.0,2017
46.1896443,0.687578,Rue Baptiste Toussaint,Millac,Ecole de Millac,489.0,2016
46.424957299999996,0.8682027,2 place du Vieux marché,Montmorillon,Ecole maternelle Ville haute,6197.0,2016
48.7428859,-0.0223695,18 rue du Paty,Argentan,Ecole maternelle Fernand Léger,13903.0,2017
48.7513195,0.0754344795141468,Le bourg,Silly-en-Gouffern,Ecole élémentaire Louis Louvrier,399.0,2017
47.1387693,6.470813,Place Cassard,Flangebouche,Ecole de Flangebouche,724.0,2017
47.061160799999996,6.6690523,2 rue du Neuf Clos,Villers-le-Lac,Ecole Chauffaud,4680.0,2016
47.1848615,5.9903449,8 rue de la Maltournée,Pugey,Ecole primaire de Pugey,784.0,2017
47.5515894,6.6955773,26 grande rue,Aibre,Ecole primaire Intercommunale d'Aibre,472.0,2017
47.7639726,-3.3444489,33 rue Guy Ropartz,Lanester,Ecole maternelle Pauline Kergomard,21874.0,2016
47.96848,-2.9893010175124104,Hameau de Talvern Neneze,Pluméliau,Ecole primaire de Pluméliau,3594.0,2016
48.0647729,-2.9675702,Rue de Kerdisson,Pontivy,Ecole maternelle Paul Langevin,13915.0,2016
47.0100270075767,0.175250970175021,5 rue de la Mairie,Ranton,Ecole primaire de Ranton,184.0,2017
46.5695048,0.6439464,37 rue des Pignons Blancs,Chauvigny,Ecole maternelle Les Guiraudières,7086.0,2017
46.5695048,0.6439464,1 rue de Montmorillon,Chauvigny,Ecole primaire Saint-Pierre Les Eglises,7086.0,2016
46.7742953,0.5357531,9 rue d'Alsace,Cenon-sur-Vienne,Ecole maternelle Marcel Ribbe,1828.0,2017
46.7376338,0.42933640000000006,3 rue haute,Beaumont,Ecole maternelle de Beaumont,1897.0,2017
45.83542429999999,1.2644847,10 rue Edouard Cholet,Limoges,Ecole maternelle Edouard Herriot,135098.0,2017
48.3905283,-4.4860088,2 rue Victor Rossel,Brest,Ecole maternelle Vauban,139386.0,2016
47.9960325,-4.1024782,75 rue de la Terre Noire,Quimper,Ecole maternelle Yves Le Manchec,63532.0,2016
49.0588015,6.5489725,1 Route de la forêt,Elvange,Ecole élémentaire d'Elvange,364.0,2016
49.280602200000004,6.6317962,2 rue de l'Ecole,Villing,Ecole élémentaire de Villing,491.0,2016
48.355301399999995,5.694857099999999,13 place Carrière,Neufchâteau,Ecole maternelle Jean Rostand,6602.0,2017
47.908075399999994,6.783638099999999,1 rue de l'Eglise,Le Ménil,Ecole maternelle du Ménil,1110.0,2016
48.169151899999996,6.593786099999999,14 Grand rue,Charmois-devant-Bruyères,Ecole maternelle B. Fremiot,408.0,2016
48.0914619,6.4782907,262 rue du Stade,Hadol,Ecole maternelle Centre,2351.0,2016
47.5188531,3.4847233999999996,2 rue de la Mairie,Andryes,Ecole d'Andryes,443.0,2017
49.3973,3.46759,8 rue de la Caure,Condé-sur-Aisne,Ecole de Condé-sur-Aisne,386.0,2017
49.8302778,3.3555556,22 rue de la Grange aux Bois,Mesnil-Saint-Laurent,Ecole élémentaire de Mesnil-Saint-Laurent,447.0,2016
49.7705556,3.6166667,Rue de Verdun,Monceau-le-Neuf-et-Faucouzy,Ecole élémentaire de Monceau-le-Neuf-et-Faucouzy,332.0,2016
49.1469,3.21981,8 rue Principale,Monnes,Ecole élémentaire de Monnes,119.0,2016
49.84861110000001,3.2863888,218 rue de Paris,Saint-Quentin,Ecole maternelle Ernest Lavisse,55698.0,2016
49.818009,3.605658,Rue du Vert Galan,Landifay-et-Bertaignemont,Ecole maternelle Marguerite Jolly,282.0,2016
47.2233007,-1.6346964,Rue du Tillay,Saint-Herblain,Ecole maternelle Condorcet,43784.0,2017
47.9027336,1.9086066000000002,1 impasse Joseph Cressot,Orléans,Ecole maternelle d'application Jardin des Plantes,114375.0,2016
41.5921091,9.2761531,Hameau de Trinité,Porto-Vecchio,Ecole maternelle Trinité maternelle,11354.0,2017
50.630508899999995,3.0706414,50 boulevard de Strasbourg,Lille,Ecole Saint-Exupery-Mme de Ségur,231491.0,2017
44.4903014,1.3139098999999999,Le bourg,Parnac,Ecole primaire de Parnac,380.0,2017
44.7789948,1.7233939999999999,4 rue d'Alsace,Gramat,Ecole maternelle Louis Mazet,3596.0,2017
49.3623895,2.4370282000000003,6 rue Charles de Gaulle,Breuil-le-Vert,Ecole du Centre,2957.0,2017
48.3777152,4.2576617,18 rue Basse,Bouy-Luxembourg,Ecole primaire de Bouy-Luxembourg,211.0,2016
48.1701298,4.653119599999999,1 rue de l'Ecole,Urville,Ecole primaire d'Urville,142.0,2016
48.1723292,4.0180216,17 Route Nationale,Villery,Ecole primaire de Villery,274.0,2016
48.358178514571705,4.11671430077492,43 Route impériale,Voué,Ecole primaire de Voué,640.0,2016
47.0800061992585,4.15291736247929,Le Maupas,Sussey,Ecole RPI,269.0,2016
47.074740000000006,4.5591099999999996,Place de la Mairie,Lacanche,Ecole maternelle de Lacanche,587.0,2016
44.4966624,0.9684626000000001,Rue du chemin Rouge,Fumel,Ecole élémentaire chemin Rouge,5074.0,2016
47.3454102,0.30285809999999996,13 rue Chevaliers Macquaux,Les Essards,Ecole primaire des Essards,152.0,2016
47.2233007,-1.6346964,5 rue de Lozère,Saint-Herblain,Ecole maternelle Bernardière,43784.0,2017
48.4816397,6.7328844,18 Grande rue,Gélacourt,Ecole élémentaire de Gélacourt,172.0,2017
48.2580873,4.031268,867 Route de Troyes,Saint-Germain,Ecole maternelle Jean Monnet,2284.0,2016
48.446543299999995,4.356431400000001,2 Ruelle Cocos,Pougy,Ecole élémentaire de Pougy,294.0,2016
43.1837661,3.0042120999999997,129 Route d'Armissan,Narbonne,Ecole maternelle Les Platanes,52802.0,2017
44.0276979,0.29044309999999995,Villeneuve de Mezin,Lannes,Ecole maternelle Villeneuve de Mezin,389.0,2017
47.2729908,0.5996983,Rue des Grands Clos,Artannes-sur-Indre,Ecole primaire Guehenno,2534.0,2016
45.054713,6.0306625,Route Nationale,Le Bourg-d'Oisans,Ecole Les Sables,3235.0,2016
44.17364548792089,2.53652265308789,Taurines,Centrès,Ecole Taurines,526.0,2016
43.8436,2.56773,Le bourg,Montfranc,Ecole élémentaire de Montfranc,124.0,2016
43.9268331,2.5472505,Le bourg,Plaisance,Ecole de Plaisance,201.0,2016
45.158498200000004,1.5332389,3 rue Laënnec,Brive-la-Gaillarde,Ecole maternelle Gaubre,46794.0,2017
47.368630100000004,-0.27674019135809896,25 quai des Mariniers,Le Thoureil,Ecole élémentaire du Thoureil,444.0,2017
45.111331,5.278244,Le bourg,La Sône,Ecole primaire Les Marronniers,591.0,2017
45.183668299999994,5.75448,15 rue Le Corbusier,Saint-Martin-d'Hères,Ecole maternelle Saint-Just,38019.0,2017
45.5002145,4.320397799999999,57 rue de la Libération,La Fouillouse,Ecole maternelle R. de la Libération,4316.0,2017
46.1453805,4.109231899999999,112 rue du 11 Novembre,Pouilly-sous-Charlieu,Ecole maternelle R. du 11 Novembre,2512.0,2017
45.473408,4.3792689000000005,7 avenue Jules Ferry,Saint-Priest-en-Jarez,Ecole maternelle Ferry,6125.0,2017
45.4401467,4.3873058,15 rue de l'Université,Saint-Étienne,Ecole maternelle Metare Cottencière,172023.0,2017
45.366354799999996,1.7144158,Avenue Jean Vinatier,Seilhac,Ecole maternelle de Seilhac,1699.0,2016
47.3524041095477,4.54551707971295,Village Thorey,Thorey-sous-Charny,Ecole élémentaire RPI,169.0,2017
47.667359999999995,4.2445900000000005,Rue des Fossés,Rougemont,Ecole de Rougemont,170.0,2016
47.6241674,4.3373194,29 rue Marceau,Montbard,Ecole maternelle Jules Ferry,5394.0,2016
47.08379,4.62134,Rue de l'Eglise,Écutigny,Ecole d'Écutigny,99.0,2017
48.6474693,-0.9424389999999999,Rue du Xii ème Arrondissement,Mortain,Ecole maternelle Yves Pouliquen,1685.0,2016
46.7604057,5.9402266,1 Route des Sapins,Équevillon,Ecole élémentaire d'Équevillon,592.0,2016
46.9318996,5.9662505,1 place de la Mairie,Dournon,Ecole élémentaire de Dournon,128.0,2016
46.6739021,5.5586167,5 avenue Aristide Briand,Lons-le-Saunier,Ecole élémentaire Aristide Briand,17063.0,2016
46.367,5.708069999999999,7 montée de l'Ecole,Jeurre,Ecole de Jeurre,259.0,2017
45.4401467,4.3873058,4 impasse de la Palle,Saint-Étienne,Ecole maternelle Montchovet,172023.0,2017
47.525588799999994,5.3695751,40 rue de l'Eglise,Fontaine-Française,Ecole maternelle de Fontaine-Française,909.0,2016
46.97703,4.8905,1 rue de Lis,Sainte-Marie-la-Blanche,Ecole maternelle de Sainte-Marie-la-Blanche,835.0,2016
47.006553000000004,5.2393965,Rue Princesse de Conti,Tichey,Ecole RPI,217.0,2016
44.74469439999999,1.4907273,Le bourg,Saint-Projet,Ecole primaire de Saint-Projet,361.0,2017
44.6642467,1.9518723000000002,Le bourg,Fons,Ecole primaire de Fons,399.0,2017
46.3877989,5.8641501,11 rue de Franche-Comté,Saint-Claude,Ecole maternelle Franche Comté,10346.0,2016
44.7847558,1.8999269,Le bourg,Leyme,Ecole maternelle de Leyme,947.0,2016
49.6343606,-1.62856869074902,Avenue de Normandie,Cherbourg-Octeville,Ecole primaire Amont Quentin,37055.0,2016
50.200250200000006,3.8336383,64 rue de la Victoire,Aulnoye-Aymeries,Ecole maternelle Louise Michel,8816.0,2016
49.2577886,4.031926,22 rue Albert Thomas,Reims,Ecole maternelle Jules Ferry,182592.0,2016
49.047599100000006,4.08816616780357,2 rue de l'école,Bisseuil,Ecole de Bisseuil,645.0,2017
48.68266,3.80144,4 rue de Sezanne,Gaye,Ecole maternelle de Gaye,581.0,2017
50.5732932,3.0823682,Rue du guet,Vendeville,Ecole maternelle de Vendeville,1692.0,2017
49.175414700000005,1.9019138999999998,6 rue Pelée,Bouconvillers,Ecole élémentaire de Bouconvillers,361.0,2016
49.2413145823151,1.8857331086071298,11 rue de la Mairie,Montjavoult,Ecole de Montjavoult,454.0,2016
49.151971,2.9837988999999996,3 place de l'église,Antilly,Ecole élémentaire d'Antilly,302.0,2017
49.63096015177629,2.30825410992372,8 rue Cardonnois-Broyes,Broyes,Ecole élémentaire de Broyes,174.0,2016
44.447247261799,4.09651757719874,Le village,Malbosc,Ecole primaire Noël Garidel,147.0,2016
44.5493789,4.6829629,42 boulevard Pasteur,Le Teil,Ecole maternelle Teillaret,8292.0,2017
45.1891,4.79833,Place du Général de Goutel,Sarras,Ecole maternelle de Sarras,2082.0,2016
49.79756,4.6754,4 rue du Paquis,Damouzy,Ecole de Damouzy,414.0,2016
48.177014,5.1516194,3 rue du Tertre,Riaucourt,Ecole primaire de Riaucourt,435.0,2016
48.6668291,4.8977944,Rue du Château,Villiers-en-Lieu,Ecole maternelle de Villiers-en-Lieu,1555.0,2017
43.677910100000005,3.9868904,210 rue de la Guesse,Castries,Ecole la Guesse,5935.0,2016
48.0131094,-1.7023101000000003,3 allée de l'Ecole,Pont-Péan,Ecole maternelle Lucie Aubrac,3905.0,2017
44.4174761,0.39816273090189397,Le bourg,Grateloup-Saint-Gayrand,Ecole élémentaire de Grateloup-Saint-Gayrand,444.0,2017
47.62798,-2.8229152,1 rue Plessis d'Arradon,Arradon,Ecole maternelle Les Corallines,5514.0,2017
47.7636187,-3.1194205000000004,17 rue Nationale,Landévant,Ecole maternelle de Landévant,3482.0,2017
47.28156,5.18971,1 rue de la Mairie,Izier,Ecole maternelle d'Izier,806.0,2016
48.317935399999996,-2.2620533,38 rue de la Madeleine,Broons,Ecole maternelle de Broons,2958.0,2016
48.38102515,-2.33228275857413,Le bourg,Dolo,Ecole primaire de Dolo,672.0,2016
48.46244615,-2.51650229207986,15 rue docteur Lavergne,Lamballe,Ecole maternelle Lavergne,12217.0,2016
48.2849898,-2.41256441182033,Le bourg,Langourla,Ecole primaire Le Ble En Herbe,522.0,2016
48.1244503,-1.214331,7 allée de la Hodeyère,Vitré,Ecole maternelle la Hodeyère,17463.0,2017
48.071037700000005,-0.7723499,61 avenue Pierre de Coubertin,Laval,Ecole maternelle groupe scolaire Les Pommeraies,50479.0,2016
44.3380133,3.22842731840373,Le village,Saint-Georges-de-Lévéjac,Ecole de Saint-Georges-de-Lévéjac,250.0,2017
46.5790893,2.00521388557935,Le bourg,Vicq-Exemplet,Ecole élémentaire de Vicq-Exemplet,322.0,2017
48.288079499999995,-2.1543918,8 rue des écoles,Caulnes,Ecole maternelle de Caulnes,2448.0,2017
48.18859125,-2.58719821925169,Rue des écoles,Plémet,Ecole maternelle de Plémet,3212.0,2016
48.24010935,-2.55527984239813,Rue des écoles,Saint-Gilles-du-Mené,Ecole primaire de Saint-Gilles-du-Mené,468.0,2016
48.434473,-2.219882,2 rue du Meloir Sentier,Plélan-le-Petit,Ecole maternelle Montafilan,1836.0,2016
45.336641,1.0490102,1 rue Antoine Gay,Excideuil,Ecole maternelle d'Excideuil,1162.0,2016
45.6072875,4.0627318,3 rue Fernand Léger,Montbrison,Ecole maternelle Beauregard,15673.0,2017
47.385141100000006,0.5545861999999999,2 rue de la Corderie,Luynes,Ecole maternelle Camus,5207.0,2017
47.231224100000006,0.2519958,Place de l'église,Huismes,Ecole maternelle d'Huismes,1550.0,2017
45.4912311,5.3866972,17 rue du Général Brocard,Biol,Ecole élémentaire Brocard,1405.0,2017
45.29233,0.74936,Rue de la BEAURONNE,Agonac,Ecole élémentaire d'Agonac,1718.0,2016
45.17838205,0.8204095174289671,Le bourg,Bassillac,Ecole élémentaire de Bassillac,1786.0,2017
45.328055600000006,0.31237909999999997,Le bourg,Lusignac,Ecole maternelle de Lusignac,189.0,2016
44.908188700000004,1.3397368,Le bourg,Simeyrols,Ecole maternelle de Simeyrols,252.0,2016
45.30813,0.81893,Le bourg,Ligueux,Ecole élémentaire de Ligueux,282.0,2017
45.0145321,0.6472144000000001,Le bourg,Saint-Maime-de-Péreyrol,Ecole élémentaire de Saint-Maime-de-Péreyrol,276.0,2017
45.1872222,0.6922222,Rue Eugénie Cotton,Coulounieix-Chamiers,Ecole élémentaire Eugène Le Roy,8108.0,2017
44.870418799999996,0.3742764,4 rue André Rousseau,La Force,Ecole maternelle de la Force,2568.0,2016
45.118917100000004,3.9065257000000004,Le bourg,Lavoûte-sur-Loire,Ecole maternelle de Lavoûte-sur-Loire,841.0,2017
48.5101741,6.768275900000001,4 rue de la Mairie,Reherrey,Ecole maternelle de Reherrey,126.0,2017
48.6453022,6.8060775,2 Grande rue,Avricourt,Ecole d'Avricourt,392.0,2016
49.0548828295899,5.13310618266323,8 place Jean Blaise,Aubréville,Ecole d'Aubréville,391.0,2017
47.510236799999994,6.7977564,Rue Samuel Marti,Montbéliard,Ecole maternelle Grosjean Jules,25697.0,2016
47.590492299999994,0.9084165999999999,4 rue Hector Berlioz,Château-Renault,Ecole maternelle Prévert,5072.0,2017
47.231224100000006,0.2519958,Place de la Mairie,Huismes,Ecole primaire d'Huismes,1550.0,2017
47.4371991493408,0.372737234758632,32 rue des écoles,Gizeux,Ecole primaire Emile Thierry,408.0,2016
49.3291667,-0.3886111,Avenue Général Koenig,Saint-Aubin-sur-Mer,Ecole maternelle Jean Baptiste Couture,2266.0,2017
45.2517313820506,2.55219363350221,Le bourg,Le Claux,Ecole élémentaire du Claux,196.0,2016
44.928544099999996,2.4433101,Rue Georges Clémenceau,Aurillac,Ecole Marmiers,26572.0,2016
45.5252114,4.874784099999999,Rue de la Convention Estressin,Vienne,Ecole maternelle Côteau Sainte-Hélène,29325.0,2016
45.07583579999999,5.7715863,Avenue de Venaria,Vizille,Ecole maternelle Joliot Curie,7571.0,2016
45.649908,3.7088801,Rue des écoles,Vertolaye,Ecole maternelle de Vertolaye,554.0,2016
42.9750902,-0.6217117,Le bourg,Lées-Athas,Ecole primaire de Lées-Athas,291.0,2017
47.2224,5.53366,Place de la Mairie,Montmirey-le-Château,Ecole de Montmirey-le-Château,170.0,2017
45.4405085,-0.198012764899828,Le bourg,Montchaude,Ecole élémentaire de Montchaude,540.0,2017
45.4709095,-0.1528288,Avenue Bernard Fischer,Barbezieux-Saint-Hilaire,Ecole élémentaire Félix Gaillard,4774.0,2017
45.8735576,0.7188033,7 rue des écoles,Chabanais,Ecole maternelle de Chabanais,1763.0,2016
45.68445139999999,0.5660516,Le bourg,Écuras,Ecole d'Écuras,598.0,2017
45.9908656,0.4103041,1 place des Tilleuls,Champagne-Mouton,Ecole maternelle de Champagne-Mouton,945.0,2017
45.5296896,-0.23913850000000003,Le Menallier,Lachaise,Ecole élémentaire André Clerjaud,336.0,2017
45.702450899999995,-0.4921932,10 rue Jean Monnet,Dompierre-sur-Charente,Ecole maternelle de Dompierre-sur-Charente,475.0,2016
46.75453515,5.55660302185966,40 place de la Mairie,Saint-Germain-lès-Arlay,Ecole de Saint-Germain-lès-Arlay,482.0,2016
47.2047,5.68505,2 rue Fontaine d'Embrun,Gendrey,Ecole maternelle de Gendrey,408.0,2016
43.8911318,-0.500972,5 impasse du Carboue,Mont-de-Marsan,Ecole maternelle Carboue,31334.0,2017
49.08899775,-0.198534850833071,2 rue des Canadiens,Billy,Ecole élémentaire de Billy,377.0,2017
48.9716102,-0.24754629999999997,Rue du marché,Potigny,Ecole maternelle Antoine de Saint-Exupéry,1954.0,2017
48.8965132,-0.13832650000000002,Rue la Croix,Villy-lez-Falaise,Ecole élémentaire de Villy-lez-Falaise,277.0,2017
49.0174187,-0.12397550000000002,Cidex E  13,Ernes,Ecole élémentaire d'Ernes,325.0,2016
48.82212835,-0.96880173694407,Le bourg,Saint-Manvieu-Bocage,Ecole de Saint-Manvieu-Bocage,545.0,2016
49.179086299999994,-0.2672692,4 Allée des Enfants,Démouville,Ecole maternelle de Démouville,3281.0,2017
48.8517468,-0.8872594458318379,Rue de l'Eglise,Vire,Ecole maternelle Malraux-Neuville,11597.0,2016
43.3015041,5.548003285875901,429 avenue Mireille Lauze,Marseille,Ecole maternelle Pomme Mazenode,90555.0,2016
47.0805693,2.398932,13 rue de la Halle,Bourges,Ecole élémentaire Auron B,67189.0,2016
46.1483,4.042269999999999,Impasse Bonlieu,La Bénisson-Dieu,Ecole primaire,432.0,2016
45.528840100000004,4.6187385999999995,Place Pasteur,Rive-de-Gier,Ecole maternelle Pasteur,14658.0,2016
45.5086864,4.0416546,Le bourg,Soleymieux,Ecole primaire Le Bourg,666.0,2017
45.3981244449386,0.110404189787165,Le bourg,Salles-Lavalette,Ecole maternelle de Salles-Lavalette,364.0,2017
45.608672999999996,0.1013099,17 avenue de la gare,La Couronne,Ecole élémentaire Jacques Prévert,7466.0,2016
45.7428942,-0.0910086,Place du Canton,Vaux-Rouillac,Ecole de Vaux-Rouillac,300.0,2016
46.0635586,0.2392556,Le bourg,Taizé-Aizie,Ecole maternelle de Taizé-Aizie,588.0,2016
45.5711281,-0.2667791,Le bourg,Verrières,Ecole élémentaire de Verrières,346.0,2016
45.6763498,0.2188754,98 avenue Jean Jaurès,Ruelle-sur-Touvre,Ecole maternelle Le Maine Gagnaud,7357.0,2017
45.7009701,-0.35835459999999997,Rue des écoles,Javrezac,Ecole Jean Rostand,605.0,2016
45.517222,-0.826111,11 Route du Pineau,Chenac-Saint-Seurin-d'Uzet,Ecole élémentaire de Chenac-Saint-Seurin-d'Uzet,582.0,2016
45.86018189999999,3.4203664,Route de Lezoux,Orléat,Ecole Pont Astier,2081.0,2017
43.5569467,4.7295988,Hameau de mas Thibert,Arles,Ecole maternelle Marinette Carletti,52566.0,2016
45.855795,3.5489707000000004,Rue Emile Zola,Thiers,Ecole maternelle Emile Zola,11308.0,2017
45.77246895,3.23889848098283,4 rue de la Porte du Vent,Dallet,Ecole maternelle de Dallet,1452.0,2017
49.22100089999999,-0.6792915,Le bourg,Ellon,Ecole élémentaire d'Ellon,476.0,2016
49.1460831,0.22551679999999996,Place de la République,Lisieux,Ecole maternelle Caroline Duchemin,21132.0,2016
48.8909429900377,-0.172750936079535,Le bourg,Les Loges-Saulces,Ecole élémentaire des Loges-Saulces,175.0,2016
48.84902185,-0.565216636395482,Rue Albert Camus,Condé-sur-Noireau,Ecole Albert Camus,5244.0,2016
48.8517468,-0.8872594458318379,Rue de la Foulerie,Vire,Ecole maternelle de la Tour aux Raines,11597.0,2016
49.2031097,-0.3353513,917 boulevard Grande Delle,Hérouville-Saint-Clair,Ecole maternelle Jean Boisard,21393.0,2016
48.896474100000006,-0.19991289999999998,3 rue Charlotte Herpin,Falaise,Ecole maternelle Charlotte Herpin,8343.0,2017
49.2366859,-0.3262163,Rue des écoles,Biéville-Beuville,Ecole maternelle de Biéville-Beuville,2747.0,2016
50.1015635,1.4473006000000002,1 rue du 11 Novembre 1918,Ault,Ecole primaire J Cozette M.Berquer,1584.0,2017
47.8758768,-3.0199362,Rue de Coet Ligne,Baud,Ecole maternelle Gourandel,6126.0,2016
48.9161569,-0.48224350000000005,7 rue Delavigne,Clécy,Ecole maternelle de Clécy,1251.0,2017
49.1355556,-0.2941667,Route de Four,Soliers,Ecole maternelle intercommunale,2164.0,2017
49.20141605,-0.836754924986576,15 Route de Bayeux,Vaubadon,Ecole de Vaubadon,438.0,2016
49.141239299999995,-0.3506969,4 rue Marivaux,Ifs,Ecole maternelle Jean Vilar,11500.0,2016
47.2217489,2.0691421,Rue de la Poterie,Vierzon,Ecole maternelle Tunnel Château,27113.0,2016
46.6664315,2.5522142000000003,Rue Jean Valette,Ainay-le-Vieil,Ecole élémentaire,203.0,2017
46.6418114,2.2835591,Rue du Champ de Foire,Le Châtelet,Ecole maternelle du Châtelet,1068.0,2016
48.9808121,6.4664978,2 rue de l'Abbé Nicolas,Vatimont,Ecole élémentaire de Vatimont,319.0,2016
49.161036700000004,6.853844400000001,1 rue Houchard,Rosbruck,Ecole maternelle Le Temps des Cerises,771.0,2017
49.099983200000004,6.153041,19 rue Pougin,Montigny-lès-Metz,Ecole maternelle d'application Pougin,21831.0,2017
49.43009970000001,2.0823355,22 rue Paul Doumer,Beauvais,Ecole maternelle Elsa Triolet,55252.0,2017
44.993430700000005,2.00979358444882,Le bourg,Camps-Saint-Mathurin-Léobazel,Ecole élémentaire de Camps-Saint-Mathurin-Léobazel,242.0,2017
45.4243315,1.5637278000000001,Les Buges,Uzerche,Ecole maternelle Les Buges,2934.0,2017
45.1723833,1.7342495,Le bourg,Le Chastang,Ecole du Chastang,372.0,2017
47.1839,4.67322,Route de Thorey sur Ouche,Crugey,Ecole élémentaire RPI,192.0,2017
47.125851209535,4.667585283198219,Place de la Mairie,La Bussière-sur-Ouche,Ecole élémentaire RPI,137.0,2017
47.6196013682994,4.330804218402919,1 Grand rue,Asnières-en-Montagne,Ecole d'Asnières-en-Montagne,190.0,2016
48.8051624,2.4197113,56 rue Paul Vaillant Couturier,Alfortville,Ecole maternelle Henri Barbusse,44818.0,2017
49.527063299999995,1.8512721,7 rue de l'école,Wambez,Ecole de Wambez,156.0,2016
49.4179497,2.8263171000000002,3 rue Edouard Branly,Compiègne,Ecole maternelle Georges Pompidou 1,40430.0,2016
46.3464789733877,3.8305934422415095,Rue du 18 Juin 1940,Montcombroux-les-Mines,Ecole élémentaire de Montcombroux-les-Mines,334.0,2017
48.1471,6.0629,11 Grande rue,Senonges,Ecole primaire de Senonges,125.0,2017
48.2527,5.945,45 rue du Gras,Parey-sous-Montfort,Ecole maternelle de Parey-sous-Montfort,140.0,2017
48.177517200000004,6.393281900000001,8 rue de la Mairie,Les Forges,Ecole maternelle des Forges,1953.0,2017
47.4261876,3.9966803,4 rue de la Mairie,Saint-Brancher,Ecole de Saint-Brancher,314.0,2017
48.580906,-0.38203748624326295,8 rue Pierre Neveu,La Ferté-Macé,Ecole maternelle Charles Perrault,5661.0,2016
48.6773586,0.0889576,Le bourg,Médavy,Ecole maternelle de Médavy,152.0,2017
16.2408636,-61.533407700000005,Rue Shoelcher,Pointe-à-Pitre,Ecole primaire Amédée Fengarol 2,15826.0,2017
14.817095500208499,-61.0665079377225,Rue Victor Schoëlcher,Le Lorrain,Ecole maternelle Gilbert Tarquin,7177.0,2017
47.5075682,6.9977521,53 rue d'Alsace,Delle,Ecole maternelle Louise Michel,5818.0,2017
51.0347708,2.3772525,80 boulevard Alexandre III,Dunkerque,Ecole primaire Parc de la Marine,89882.0,2016
50.5223657,3.1158401000000002,Avenue François Mitterrand,Pont-à-Marcq,Ecole maternelle Groupe Philpppe-Laurent Roland,2774.0,2017
51.0347708,2.3772525,76 rue du Président Wilson,Dunkerque,Ecole maternelle Parc de la Marine,89882.0,2016
50.2513704,3.9200611000000003,245 avenue du Général Leclerc,Hautmont,Ecole maternelle Les jonquilles,14271.0,2016
48.856610100000005,2.3514992,17 rue Alphonse Baudin,Paris,Ecole primaire Alphonse Baudin,153461.0,2017
50.753123200000005,3.1209016,12 rue Jules Watteeuw,Roncq,Ecole maternelle Marie Curie,13524.0,2016
50.9946103,2.2192457,2 rue Siméon Courcot,Loon-Plage,Ecole primaire Lamartine niveau 1,6314.0,2016
50.587877899999995,3.0511654999999998,Rue du 14 juillet,Wattignies,Ecole maternelle Bracke-Desrousseaux,14179.0,2017
48.8126688,2.2385432,Allée du Canada,Meudon,Ecole maternelle Les Sablons,45043.0,2017
48.8953328,2.2561602,1 boulevard Aristide Briand,Courbevoie,Ecole maternelle Aristide Briand,85523.0,2017
48.856610100000005,2.3514992,20 rue Paul Valéry,Paris,Ecole maternelle Paul Valéry C,166552.0,2017
48.8969262,6.2597394,5 Grand rue,Abaucourt,Ecole maternelle d'Abaucourt,304.0,2016
48.6846355,5.786620500000001,4 bis rue Jeanne d'Arc,Foug,Ecole élémentaire du Centre,2668.0,2017
49.924618200000005,1.0791444,2 rue du faubourg de la Barre,Dieppe,Ecole élémentaire Madame de Sévigné,30214.0,2016
49.4595571,1.3623213,618 rte de la Vallée,Saint-Denis-le-Thiboult,Ecole élémentaire Fernand Grandin,513.0,2016
49.6197245,0.27845349999999996,15 Route du Carreau,Vergetot,Ecole élémentaire Albert Jacquard,433.0,2016
49.8050152,1.0515461000000002,Route de la Mairie,Bertreville-Saint-Ouen,Ecole élémentaire de Bertreville-Saint-Ouen,355.0,2016
49.493897499999996,0.10797319999999999,8 rue Gustave Brindeau,Le Havre,Ecole élémentaire Valmy I,172074.0,2016
49.67588,0.84519,299 rue de l'Avenir,Criquetot-sur-Ouville,Ecole élémentaire de Criquetot-sur-Ouville,780.0,2017
49.6947186,0.8597473,3 Route de Berville,Ouville-l'Abbaye,Ecole d'Ouville-l'Abbaye,642.0,2017
48.4827,6.8138,2 rue de la Mairie,Vacqueville,Ecole maternelle de Vacqueville,255.0,2017
48.4634,6.5489999999999995,4 rue haute,Vallois,Ecole élémentaire de Vallois,141.0,2016
48.657868900000004,6.7088882,31 Grande rue,Xousse,Ecole élémentaire de Xousse,123.0,2016
48.804007899999995,6.3418035999999995,5 rue de l'Eglise,Bey-sur-Seille,Ecole élémentaire de Bey-sur-Seille,155.0,2016
