CODGEO,LIBGEO,POPULATION
51523,Sarcy,244
51524,Saron-sur-Aube,301
51525,Sarry,2063
51526,Saudoy,362
51527,Savigny-sur-Ardres,262
51528,Scrupt,137
51529,Selles,396
51530,Sept-Saulx,604
51531,Sermaize-les-Bains,1968
51532,Sermiers,544
51533,Servon-Melzicourt,111
51534,Serzy-et-Prin,185
51535,Sézanne,4996
51536,Sillery,1748
51537,Sivry-Ante,180
51538,Sogny-aux-Moulins,117
51539,Sogny-en-l'Angle,51
51542,Soizy-aux-Bois,179
51543,Somme-Bionne,84
51544,Sommepy-Tahure,632
51545,Sommesous,526
51546,Somme-Suippe,461
51547,Somme-Tourbe,145
51548,Somme-Vesle,428
51549,Somme-Yèvre,110
51550,Sompuis,304
51551,Somsois,198
51552,Songy,266
51553,Souain-Perthes-lès-Hurlus,234
51555,Soudé,182
51556,Soudron,309
51557,Soulanges,485
51558,Soulières,139
51559,Suippes,3951
51560,Suizy-le-Franc,108
51562,Taissy,2226
51563,Talus-Saint-Prix,111
51564,Val de Livre,634
51565,Thaas,100
51566,Thibie,288
51567,Thiéblemont-Farémont,557
51568,Thil,295
51569,Thillois,405
51570,Le Thoult-Trosnay,100
51571,Val-de-Vesle,921
51572,Tilloy-et-Bellay,212
51573,Tinqueux,10073
51574,Togny-aux-Boeufs,137
51576,Tours-sur-Marne,1385
51577,Tramery,150
51578,Trécon,75
51579,Tréfols,155
51580,Trépail,432
51581,Treslon,235
51582,Trigny,540
51583,Trois-Fontaines-l'Abbaye,207
51584,Trois-Puits,156
51585,Troissy,931
51586,Unchair,163
51587,Vadenay,251
51588,Valmy,294
51589,Vanault-le-Châtel,177
51590,Vanault-les-Dames,367
51591,Vandeuil,223
51592,Vandières,317
51594,Vassimont-et-Chapelaine,59
51595,Vatry,137
51596,Vauchamps,359
51597,Vauciennes,336
51598,Vauclerc,500
51599,Vaudemange,303
51600,Vaudesincourt,84
51601,Vavray-le-Grand,171
51602,Vavray-le-Petit,64
51603,Vélye,177
51604,Ventelay,262
51605,Venteuil,537
51607,Verdon,209
51608,Vernancourt,91
51609,Verneuil,839
51610,Verrières,421
51611,Vert-Toulon,300
51612,Vertus,2372
51613,Verzenay,1051
51614,Verzy,1009
51616,Vésigneul-sur-Marne,243
51617,La Veuve,625
51618,Le Vézier,195
51619,Le Vieil-Dampierre,123
51620,Vienne-la-Ville,172
51621,Vienne-le-Château,525
51622,Ville-Dommange,402
51623,Ville-en-Selve,271
51624,Ville-en-Tardenois,659
51625,Villeneuve-la-Lionne,288
51626,La Villeneuve-lès-Charleville,114
51627,Villeneuve-Renneville-Chevigny,312
51628,Villeneuve-Saint-Vistre-et-Villevotte,123
51629,Villers-Allerand,880
51630,Villers-aux-Bois,325
51631,Villers-aux-Noeuds,172
51632,Villers-en-Argonne,231
51633,Villers-Franqueux,297
51634,Villers-le-Château,245
51635,Villers-le-Sec,121
51636,Villers-Marmery,540
51637,Villers-sous-Châtillon,215
51638,Villeseneux,244
51639,La Ville-sous-Orbais,52
51640,Ville-sur-Tourbe,246
51641,Villevenard,212
51642,Villiers-aux-Corneilles,106
51643,Vinay,602
51644,Vincelles,299
51645,Vindey,126
51646,Virginy,85
51647,Vitry-en-Perthois,860
51648,Vitry-la-Ville,356
51649,Vitry-le-François,12805
51650,Voilemont,43
51651,Voipreux,229
51652,Vouarces,69
51654,Vouillers,248
51655,Vouzy,294
51656,Vraux,465
51657,Vrigny,214
51658,Vroil,107
51659,Wargemoulin-Hurlus,46
51660,Warmeriville,2354
51662,Witry-lès-Reims,5019
51663,Magenta,1727
52001,Ageville,308
52002,Aigremont,19
52003,Aillianville,170
52004,Aingoulaincourt,13
52005,Aizanville,32
52006,Allichamps,351
52007,Ambonville,76
52008,Andelot-Blancheville,879
52009,Andilly-en-Bassigny,110
52011,Annéville-la-Prairie,77
52012,Annonville,33
52013,Anrosey,126
52014,Aprey,192
52015,Arbigny-sous-Varennes,94
52016,Arbot,73
52017,Arc-en-Barrois,789
52019,Arnancourt,91
52021,Attancourt,249
52022,Aubepierre-sur-Aube,189
52023,Auberive,193
52025,Audeloncourt,88
52027,Aujeurres,88
52028,Aulnoy-sur-Aube,50
52029,Autigny-le-Grand,152
52030,Autigny-le-Petit,60
52031,Autreville-sur-la-Renne,396
52033,Avrecourt,127
52034,Bailly-aux-Forges,136
52035,Baissey,193
52037,Bannes,384
52038,Bassoncourt,70
52039,Baudrecourt,97
52040,Bay-sur-Aube,50
52042,Beauchemin,102
52043,Belmont,54
52044,Roches-Bettaincourt,579
52045,Bettancourt-la-Ferrée,1705
52047,Beurville,104
52050,Biesles,1361
52051,Bize,90
52053,Blaisy,74
52055,Blécourt,111
52056,Blessonville,208
52057,Blumeray,109
52058,Bologne,1897
52059,Bonnecourt,124
52060,Bourbonne-les-Bains,2118
52061,Bourdons-sur-Rognon,274
52062,Bourg,151
52063,Bourg-Sainte-Marie,100
52064,Bourmont-entre-Meuse-et-Mouzon,563
52065,Bouzancourt,69
52066,Brachay,56
52067,Brainville-sur-Meuse,83
52069,Braux-le-Châtel,142
52070,Brennes,147
52072,Brethenay,354
52074,Breuvannes-en-Bassigny,687
52075,Briaucourt,189
52076,Bricon,461
52079,Brousseval,694
52082,Bugnières,154
52083,Champsevraine,737
52084,Busson,38
52085,Buxières-lès-Clefmont,26
52087,Buxières-lès-Villiers,184
52088,Ceffonds,632
52089,Celles-en-Bassigny,79
52090,Celsoy,111
52091,Cerisières,81
52092,Chalancey,104
52093,Chalindrey,2437
52094,Vals-des-Tilles,160
52095,Chalvraines,188
52097,Chambroncourt,50
52099,Chamouilley,817
52101,Champigneulles-en-Bassigny,46
52102,Champigny-lès-Langres,420
52103,Champigny-sous-Varennes,123
52104,Chancenay,1088
52105,Changey,300
52106,Chanoy,142
52107,Chantraines,218
52108,Charmes,149
52109,Charmes-en-l'Angle,10
52110,Charmes-la-Grande,159
52113,Chassigny,241
52114,Châteauvillain,1607
52115,Chatenay-Mâcheron,113
52116,Chatenay-Vaudin,54
52118,Chatonrupt-Sommermont,308
52119,Chaudenay,339
52120,Chauffourt,205
52121,Chaumont,22333
52122,Chaumont-la-Ville,115
52123,Chevillon,1353
52124,Chézeaux,71
52125,Chamarandes-Choignes,1037
52126,Choilley-Dardenay,164
52127,Choiseul,80
52128,Cirey-lès-Mareilles,131
52129,Cirey-sur-Blaise,112
52130,Cirfontaines-en-Azois,193
52131,Cirfontaines-en-Ornois,75
52132,Clefmont,180
52133,Clinchamp,80
52134,Cohons,242
52135,Coiffy-le-Bas,94
52136,Coiffy-le-Haut,123
52137,Colmier-le-Bas,23
52138,Colmier-le-Haut,52
52140,Colombey les Deux Églises,729
52141,Condes,309
52142,Consigny,66
52145,Coublanc,116
52146,Coupray,151
52147,Courcelles-en-Montagne,91
52149,Courcelles-sur-Blaise,103
52151,Cour-l'Évêque,178
52155,Culmont,554
52156,Curel,424
52157,Curmont,12
52158,Cusey,281
52159,Cuves,23
52160,Daillancourt,76
52161,Daillecourt,78
52162,Dammartin-sur-Meuse,201
52163,Dampierre,392
52164,Damrémont,218
52165,Dancevoir,194
52167,Darmannes,253
52168,Dinteville,54
52169,Domblain,84
52170,Dommarien,161
52171,Dommartin-le-Franc,242
52172,Dommartin-le-Saint-Père,275
52173,Domremy-Landéville,80
52174,Doncourt-sur-Meuse,43
52175,Donjeux,380
52177,Doulaincourt-Saucourt,861
52178,Doulevant-le-Château,372
52179,Doulevant-le-Petit,30
52181,Échenay,95
52182,Éclaron-Braucourt-Sainte-Livière,2062
52183,Ecot-la-Combe,35
52184,Effincourt,64
52185,Enfonvelle,72
52187,Épizon,187
52189,Le Val-d'Esnoms,375
52190,Esnouveaux,309
52193,Euffigneix,308
52194,Eurville-Bienville,2124
52195,Farincourt,41
52196,Faverolles,104
52197,Fayl-Billot,1330
52198,Fays,77
52199,Ferrière-et-Lafolie,52
52200,Flagey,82
52201,Flammerécourt,68
52203,Fontaines-sur-Marne,151
52204,Forcey,68
52205,Foulain,705
52206,Frampas,164
52207,Frécourt,94
52208,Fresnes-sur-Apance,158
52211,Froncles,1571
52212,Fronville,348
52213,Genevrières,135
52214,La Genevroye,30
52216,Germaines,32
52217,Germainvilliers,93
52218,Germay,45
52219,Germisay,20
52220,Giey-sur-Aujon,127
52221,Gillancourt,116
52222,Gillaumé,42
52223,Gilley,69
52225,Goncourt,264
52227,Graffigny-Chemin,229
52228,Grandchamp,67
52229,Grenant,149
52230,Gudmont-Villiers,300
52231,Guindrecourt-aux-Ormes,97
52232,Guindrecourt-sur-Blaise,49
52233,Guyonvelle,106
52234,Hâcourt,37
52235,Hallignicourt,282
52237,Harréville-les-Chanteurs,296
52240,Heuilley-le-Grand,216
52242,Haute-Amance,944
52243,Huilliécourt,118
52244,Humbécourt,808
52245,Humberville,74
52246,Humes-Jorquenay,570
52247,Illoud,229
52248,Is-en-Bassigny,547
52249,Isômes,156
52250,Joinville,3286
52251,Jonchery,1031
52253,Juzennecourt,208
52254,Lachapelle-en-Blaisy,74
52256,Lafauche,81
52257,Laferté-sur-Amance,108
52258,Laferté-sur-Aube,341
52260,Lamancine,125
52264,Laneuvelle,72
52265,Bayard-sur-Marne,1359
52266,Laneuville-à-Rémy,65
52267,Laneuville-au-Pont,200
52269,Langres,7786
52271,Lanques-sur-Rognon,191
52272,Lanty-sur-Aube,127
52273,Larivière-Arnoncourt,112
52274,Latrecey-Ormoy-sur-Aube,284
52275,Lavernoy,80
52276,Laville-aux-Bois,208
52277,Lavilleneuve,64
52278,Lavilleneuve-au-Roi,85
52280,Lecey,213
52282,Leffonds,343
52284,Leschères-sur-le-Blaiseron,101
52285,Leuchey,87
52286,Leurville,91
52287,Levécourt,91
52288,Lezéville,117
52289,Liffol-le-Petit,324
52290,Les Loges,136
52291,Longchamp,75
52292,Longeau-Percey,741
52294,Louvemont,710
52295,Louvières,101
52297,Luzy-sur-Marne,259
52298,Maâtz,79
52300,Magneux,178
52301,Maisoncelles,53
52302,Maizières,192
52303,Maizières-sur-Amance,101
52304,Malaincourt-sur-Meuse,59
52305,Mandres-la-Côte,515
52306,Manois,460
52307,Marac,215
52308,Maranville,422
52310,Marbéville,99
52311,Marcilly-en-Bassigny,207
52312,Mardor,50
52313,Mareilles,160
52315,Marnay-sur-Marne,307
52316,Mathons,70
52318,Melay,266
52319,Mennouveaux,70
52320,Merrey,109
52321,Mertrud,176
52322,Meures,134
52325,Millières,110
52326,Mirbel,42
52327,Moëslains,432
52328,Montcharvot,35
52330,Montheries,59
52331,La Porte du Der,2311
52332,Val-de-Meuse,1888
52335,Montot-sur-Rognon,125
52336,Montreuil-sur-Blaise,161
52337,Montreuil-sur-Thonnance,64
52341,Morancourt,135
52342,Morionvilliers,29
52344,Mouilleron,37
52346,Mussey-sur-Marne,361
52347,Narcy,255
52348,Neuilly-l'Évêque,612
52349,Neuilly-sur-Suize,315
52350,Neuvelle-lès-Voisey,77
52352,Ninville,83
52353,Nogent,3865
52354,Noidant-Chatenoy,83
52355,Noidant-le-Rocheux,162
52356,Nomécourt,109
52357,Noncourt-sur-le-Rongeant,178
52358,Noyers,80
52359,Nully,161
52360,Occey,154
52362,Orbigny-au-Mont,137
52363,Orbigny-au-Val,97
52364,Orcevaux,97
52365,Orges,366
52366,Ormancey,81
52367,Ormoy-lès-Sexfontaines,47
52369,Orquevaux,85
52370,Osne-le-Val,260
52371,Oudincourt,146
52372,Outremécourt,100
52373,Ozières,45
52374,Le Pailly,286
52375,Palaiseul,58
52376,Pansey,89
52377,Parnoy-en-Bassigny,302
52378,Paroy-sur-Saulx,47
52380,Peigney,369
52383,Perrancey-les-Vieux-Moulins,291
52384,Perrogney-les-Fontaines,121
52385,Perrusse,34
52386,Perthes,554
52388,Pierremont-sur-Amance,147
52390,Pisseloup,49
52391,Planrupt,305
52392,Plesnoy,109
52393,Poinsenot,46
52394,Poinson-lès-Fayl,227
52395,Poinson-lès-Grancey,43
52396,Poinson-lès-Nogent,150
52397,Poiseul,75
52398,Poissons,694
52399,Pont-la-Ville,144
52400,Le Châtelet-sur-Meuse,159
52401,Poulangy,413
52403,Praslay,71
52405,Le Montsaugeonnais,1264
52406,Pressigny,200
52407,Prez-sous-Lafauche,315
52411,Rives Dervoises,1381
52413,Rachecourt-Suzémont,106
52414,Rachecourt-sur-Marne,791
52415,Rançonnières,111
52416,Rangecourt,65
52419,Rennepont,143
52420,Reynel,119
52421,Riaucourt,459
52422,Richebourg,288
52423,Rimaucourt,678
52424,Rivières-le-Bois,74
52425,Rivière-les-Fosses,207
52426,Rizaucourt-Buchey,122
52428,Rochefort-sur-la-Côte,58
52429,Roches-sur-Marne,559
52431,Rochetaillée,163
52432,Rolampont,1522
52433,Romain-sur-Meuse,125
52436,Rouécourt,48
52437,Rouelles,27
52438,Rougeux,114
52439,Rouvres-sur-Aube,106
52440,Rouvroy-sur-Marne,390
52442,Rupt,331
52443,Sailly,35
52444,Saint-Blin,392
52445,Saint-Broingt-le-Bois,95
52446,Saint-Broingt-les-Fosses,229
52447,Saint-Ciergues,187
52448,Saint-Dizier,25182
52449,Saints-Geosmes,1141
52450,Saint-Loup-sur-Aujon,147
52452,Saint-Martin-lès-Langres,107
52453,Saint-Maurice,138
52455,Saint-Thiébault,237
52456,Saint-Urbain-Maconcourt,648
52457,Saint-Vallier-sur-Marne,176
52459,Sarcey,113
52461,Sarrey,381
52463,Saudron,45
52464,Saulles,46
52465,Saulxures,129
52467,Savigny,61
52468,Semilly,104
52469,Semoutiers-Montsaon,793
52470,Serqueux,436
52472,Sexfontaines,127
52473,Signéville,96
52474,Silvarouvres,38
52475,Sommancourt,66
52476,Sommerécourt,81
52479,Sommevoire,712
52480,Soncourt-sur-Marne,383
52482,Soulaucourt-sur-Mouzon,99
52483,Soyers,62
52484,Suzannecourt,374
52486,Ternat,60
52487,Thilleux,83
52488,Thivet,268
52489,Thol-lès-Millières,36
52490,Thonnance-lès-Joinville,778
52491,Thonnance-les-Moulins,114
52492,Torcenay,553
52493,Tornay,33
52494,Treix,236
52495,Trémilly,83
52497,Troisfontaines-la-Ville,440
52499,Vaillant,46
52500,Valcourt,617
52502,Valleret,54
52503,Valleroy,23
52504,Varennes-sur-Amance,276
52505,Vaudrecourt,36
52506,Vaudrémont,110
52507,Vauxbons,59
52510,Vaux-sur-Blaise,374
52511,Vaux-sur-Saint-Urbain,57
52512,Vecqueville,564
52513,Velles,72
52514,Verbiesles,317
52515,Verseilles-le-Bas,102
52516,Verseilles-le-Haut,47
52517,Vesaignes-sous-Lafauche,125
52518,Vesaignes-sur-Marne,107
52519,Vesvres-sous-Chalancey,48
52520,Vicq,155
52522,Viéville,336
52523,Vignes-la-Côte,73
52524,Vignory,253
52525,Villars-en-Azois,69
52526,Villars-Santenoge,93
52528,Ville-en-Blaisois,159
52529,Villegusien-le-Lac,1001
52534,Villiers-en-Lieu,1541
52535,Villiers-le-Sec,711
52536,Villiers-lès-Aprey,47
52538,Villiers-sur-Suize,273
52539,Violot,73
52540,Vitry-en-Montagne,25
52541,Vitry-lès-Nogent,174
52542,Vivey,56
52543,Voillecomte,527
52544,Voisey,297
52545,Voisines,88
52546,Voncourt,18
52547,Vouécourt,210
52548,Vraincourt,88
52549,Vroncourt-la-Côte,23
52550,Wassy,2894
53001,Ahuillé,1806
53002,Alexain,605
53003,Ambrières-les-Vallées,2798
53004,Ampoigné,563
53005,Andouillé,2272
53006,Argenton-Notre-Dame,213
53007,Argentré,2766
53008,Aron,1773
53009,Arquenay,639
53010,Assé-le-Bérenger,435
53011,Astillé,865
53012,Athée,501
53013,Averton,600
53014,Azé,3375
53015,La Baconnière,1888
53016,Bais,1250
53017,Val-du-Maine,915
53018,Ballots,1269
53019,Bannes,125
53021,La Bazoge-Montpinçon,995
53022,La Bazouge-de-Chemeré,515
53023,La Bazouge-des-Alleux,534
53025,Bazougers,1133
53026,Beaulieu-sur-Oudon,488
53027,Beaumont-Pied-de-Boeuf,187
53028,Belgeard,606
53029,Bierné,681
53030,Le Bignon-du-Maine,339
53031,La Bigottière,501
53033,La Boissière,118
53034,Bonchamp-lès-Laval,5900
53035,Bouchamps-lès-Craon,556
53036,Bouère,1089
53037,Bouessay,753
53038,Boulay-les-Ifs,172
53039,Le Bourgneuf-la-Forêt,1792
53040,Bourgon,655
53041,Brains-sur-les-Marches,263
53042,Brecé,822
53043,Brée,535
53045,La Brûlatte,701
53046,Le Buret,309
53047,Carelles,263
53048,Chailland,1223
53049,Châlons-du-Maine,709
53051,Champéon,575
53052,Champfrémont,302
53053,Champgenéteux,526
53054,Changé,5764
53055,Chantrigné,602
53056,La Chapelle-Anthenaise,975
53057,La Chapelle-au-Riboul,505
53058,La Chapelle-Craonnaise,336
53059,La Chapelle-Rainsouin,417
53061,Charchigné,510
53062,Château-Gontier,11745
53063,Châtelain,489
53064,Châtillon-sur-Colmont,1041
53065,Châtres-la-Forêt,787
53066,Chemazé,1366
53067,Chémeré-le-Roi,414
53068,Chérancé,160
53069,Chevaigné-du-Maine,177
53071,Colombiers-du-Plessis,475
53072,Commer,1212
53073,Congrier,912
53074,Contest,858
53075,Cosmes,291
53076,Cossé-en-Champagne,322
53077,Cossé-le-Vivien,3057
53078,Coudray,879
53079,Couesmes-Vaucé,376
53080,Couptrain,123
53082,Courbeveille,635
53083,Courcité,899
53084,Craon,4509
53085,Crennes-sur-Fraubée,195
53086,La Croixille,691
53087,La Cropte,221
53088,Cuillé,909
53089,Daon,479
53090,Denazé,154
53091,Désertines,502
53092,Deux-Évailles,198
53093,La Dorée,292
53094,Entrammes,2242
53096,Ernée,5757
53097,Évron,7280
53098,Fontaine-Couverte,437
53099,Forcé,1035
53100,Fougerolles-du-Plessis,1250
53101,Fromentières,831
53102,Gastines,159
53103,Le Genest-Saint-Isle,2131
53104,Gennes-sur-Glaize,986
53105,Gesnes,230
53106,Gesvres,532
53107,Gorron,2623
53108,La Gravelle,519
53109,Grazay,631
53110,Grez-en-Bouère,1017
53111,La Haie-Traversaine,490
53112,Le Ham,405
53113,Hambers,617
53114,Hardanges,200
53115,Hercé,309
53116,Le Horps,758
53117,Houssay,481
53118,Le Housseau-Brétignolles,266
53119,L'Huisserie,4182
53120,Izé,473
53121,Javron-les-Chapelles,1403
53122,Jublains,723
53123,Juvigné,1466
53124,Laigné,867
53125,Landivy,1151
53126,Larchamp,1091
53127,Lassay-les-Châteaux,2333
53128,Laubrières,343
53129,Launay-Villiers,391
53130,Laval,49848
53131,Lesbois,194
53132,Levaré,318
53133,Lignières-Orgères,778
53134,Livet,147
53135,Livré-la-Touche,756
53136,Loigné-sur-Mayenne,921
53137,Loiron-Ruillé,2582
53138,Longuefuye,337
53139,Loupfougères,400
53140,Louverné,4163
53141,Louvigné,1108
53142,Madré,326
53143,Maisoncelles-du-Maine,528
53144,Marcillé-la-Ville,814
53145,Marigné-Peuton,550
53146,Martigné-sur-Mayenne,1798
53147,Mayenne,13016
53148,Mée,216
53150,Ménil,987
53151,Méral,1084
53152,Meslay-du-Maine,2882
53153,Mézangers,688
53154,Montaudin,903
53155,Montenay,1362
53156,Montflours,256
53157,Montigné-le-Brillant,1253
53158,Montjean,1023
53159,Montourtier,368
53160,Montreuil-Poulay,382
53161,Montsûrs-Saint-Céneré,2561
53162,Moulay,963
53163,Neau,761
53164,Neuilly-le-Vendin,347
53165,Niafles,341
53168,Nuillé-sur-Vicoin,1231
53169,Olivet,417
53170,Oisseau,1178
53172,Origné,424
53173,La Pallu,193
53174,Parigné-sur-Braye,842
53175,Parné-sur-Roc,1332
53176,Le Pas,541
53177,La Pellerine,349
53178,Peuton,228
53179,Placé,333
53180,Pommerieux,671
53181,Pontmain,871
53182,Port-Brillet,1833
53184,Préaux,167
53185,Pré-en-Pail-Saint-Samson,2341
53186,Quelaines-Saint-Gault,2149
53187,Ravigny,234
53188,Renazé,2529
53189,Rennes-en-Grenouilles,112
53190,Le Ribay,458
53191,La Roë,242
53192,La Rouaudière,330
53193,Ruillé-Froid-Fonds,555
53195,Sacé,496
53196,Saint-Aignan-de-Couptrain,373
53197,Saint-Aignan-sur-Roë,892
53198,Saint-Aubin-du-Désert,248
53199,Saint-Aubin-Fosse-Louvain,220
53200,Saint-Baudelle,1140
53201,Saint-Berthevin,7366
53202,Saint-Berthevin-la-Tannière,346
53203,Saint-Brice,530
53204,Saint-Calais-du-Désert,384
53206,Saint-Charles-la-Forêt,215
53207,Saint-Christophe-du-Luat,779
53208,Saint-Cyr-en-Pail,486
53209,Saint-Cyr-le-Gravelais,538
53210,Saint-Denis-d'Anjou,1555
53211,Saint-Denis-de-Gastines,1591
53212,Saint-Denis-du-Maine,430
53213,Saint-Ellier-du-Maine,537
53214,Saint-Erblon,173
53215,Saint-Fort,1637
53216,Saint-Fraimbault-de-Prières,1002
53218,Sainte-Gemmes-le-Robert,876
53219,Saint-Georges-Buttavent,1418
53220,Saint-Georges-le-Fléchard,416
53221,Saint-Georges-sur-Erve,379
53222,Saint-Germain-d'Anxure,386
53223,Saint-Germain-de-Coulamer,376
53224,Saint-Germain-le-Fouilloux,1151
53225,Saint-Germain-le-Guillaume,480
53226,Saint-Hilaire-du-Maine,846
53228,Blandouet-Saint Jean,626
53229,Saint-Jean-sur-Mayenne,1654
53230,Saint-Julien-du-Terroux,254
53231,Saint-Laurent-des-Mortiers,189
53232,Saint-Léger,309
53233,Saint-Loup-du-Dorat,372
53234,Saint-Loup-du-Gast,361
53235,Sainte-Marie-du-Bois,214
53236,Saint-Mars-du-Désert,157
53237,Saint-Mars-sur-Colmont,469
53238,Saint-Mars-sur-la-Futaie,568
53239,Saint-Martin-de-Connée,415
53240,Saint-Martin-du-Limet,448
53241,Saint-Michel-de-Feins,181
53242,Saint-Michel-de-la-Roë,261
53243,Saint-Ouën-des-Toits,1722
53244,Saint-Ouën-des-Vallons,187
53245,Saint-Pierre-des-Landes,955
53246,Saint-Pierre-des-Nids,1991
53247,Saint-Pierre-la-Cour,2136
53248,Saint-Pierre-sur-Erve,141
53249,Saint-Pierre-sur-Orthe,459
53250,Saint-Poix,403
53251,Saint-Quentin-les-Anges,419
53253,Saint-Saturnin-du-Limet,510
53254,Saint-Sulpice,244
53255,Sainte-Suzanne-et-Chammes,1323
53256,Saint-Thomas-de-Courceriers,192
53257,Saulges,312
53258,La Selle-Craonnaise,956
53259,Senonnes,342
53260,Simplé,433
53261,Soucé,166
53262,Soulgé-sur-Ouette,1093
53263,Thuboeuf,295
53264,Thorigné-en-Charnie,193
53265,Torcé-Viviers-en-Charnie,763
53266,Trans,230
53267,Vaiges,1152
53269,Vautorte,586
53270,Vieuvy,141
53271,Villaines-la-Juhel,2903
53272,Villepail,174
53273,Villiers-Charlemagne,1114
53274,Vimarcé,241
53276,Voutré,913
54001,Abaucourt,301
54002,Abbéville-lès-Conflans,225
