school_code,lat,lon,region_code,address,postal_code,town,name,region,pop_count,closed,Académie
0672540X,48.9075169,7.6309516,44,7 A rue Principale,67110.0,Gumbrechtshoffen,Ecole maternelle de Gumbrechtshoffen,Grand-Est,1139.0,2016,STRASBOURG
0922577B,48.8144,2.31606,11,4 rue Amaury Duval,92120.0,Montrouge,Ecole maternelle Amaury Duval,Île-de-France,49656.0,2016,VERSAILLES
0595371T,50.6193174,3.1314002,32,1 rue Vermeer,59650.0,Villeneuve-d'Ascq,Ecole maternelle Paul Verlaine,Hauts-de-France,62616.0,2016,LILLE
0751310S,48.856610100000005,2.3514992,11,90 boulevard Vincent Auriol,75013.0,Paris,Ecole maternelle Vincent Auriol,Île-de-France,183713.0,2016,PARIS
0755013S,48.856610100000005,2.3514992,11,28 rue d'Aubervilliers,75019.0,Paris,Ecole maternelle Aubervilliers S,Île-de-France,185953.0,2016,PARIS
0600293T,49.6338596,2.3614502,32,8 rue des Déportés,60120.0,Tartigny,Ecole maternelle de Tartigny,Hauts-de-France,278.0,2016,AMIENS
0590844X,50.2563884,4.075551,32,24 rue des écoles,59680.0,Colleret,Ecole maternelle Groupe Céline Harcqz,Hauts-de-France,1669.0,2016,LILLE
0590967F,51.0347708,2.3772525,32,12 rue de la Paix,59140.0,Dunkerque,Ecole maternelle Jean Macé,Hauts-de-France,89882.0,2016,LILLE
0591136P,50.6026031,3.0697877,32,17 rue Stolberg,59155.0,Faches-Thumesnil,Ecole maternelle Charles Perrault,Hauts-de-France,17497.0,2016,LILLE
0760711K,49.7544028,1.1490193000000002,28,45 rue du Ballon,76590.0,Le Catelier,Ecole élémentaire du Catelier,Normandie,240.0,2017,ROUEN
0670349R,48.817223600000005,7.788597800000001,44,3 rue Saint Joseph,67500.0,Haguenau,Ecole maternelle Les P'tits Lupins Marienthal,Grand-Est,34419.0,2016,STRASBOURG
0670350S,48.821213,7.7358163,44,7 rue des Juifs,67590.0,Schweighouse-sur-Moder,Ecole maternelle la Marelle,Grand-Est,4931.0,2016,STRASBOURG
0880659N,48.391473299999994,5.6737085,44,Rue de la Mairie,88630.0,Frebécourt,Ecole de Frebécourt,Grand-Est,303.0,2016,NANCY-METZ
0880811D,48.2952039,6.68847417992282,44,85 rue des Glycines,88700.0,Xaffévillers,Ecole primaire de Xaffévillers,Grand-Est,165.0,2016,NANCY-METZ
0580041E,46.9876601,3.1577203,27,22 rue Albert Camus,58000.0,Nevers,Ecole primaire Albert Camus groupe A,Bourgogne-et-Franche-Comté,34841.0,2016,DIJON
0580199B,46.948876299999995,3.9600928,27,Le bourg,58370.0,Villapourçon,Ecole primaire de Villapourçon,Bourgogne-et-Franche-Comté,447.0,2016,DIJON
0580289Z,47.3716368,3.4545856,27,Le bourg,58210.0,Cuncy-lès-Varzy,Ecole maternelle de Cuncy-lès-Varzy,Bourgogne-et-Franche-Comté,137.0,2016,DIJON
0580717P,47.048138,3.2028956,27,Rue des Vannes,58130.0,Urzy,Ecole maternelle Pierre Malardier,Bourgogne-et-Franche-Comté,1839.0,2016,DIJON
0890230S,47.9205351,3.25203930303153,27,27 rue de Saint-Romain,89116.0,Saint-Romain-le-Preux,Ecole primaire de Saint-Romain-le-Preux,Bourgogne-et-Franche-Comté,192.0,2016,DIJON
0890301U,47.7132623,3.6653566,27,4 rue de l'Eglise,89290.0,Irancy,Ecole primaire d'Irancy,Bourgogne-et-Franche-Comté,290.0,2016,DIJON
0772082V,48.567102399999996,2.6252499,11,1 rue Louise Michel,77240.0,Vert-Saint-Denis,Ecole maternelle Louise Michel,Île-de-France,7154.0,2016,CRETEIL
0700732R,47.395449799999994,6.0532726,27,4 rue de la Mairie,70190.0,Sorans-lès-Breurey,Ecole primaire de Sorans-lès-Breurey,Bourgogne-et-Franche-Comté,423.0,2016,BESANCON
0710176F,46.2462758,4.7868257000000005,27,100 impasse des écoles,71680.0,Crêches-sur-Saône,Ecole maternelle Jules Pinsard,Bourgogne-et-Franche-Comté,2907.0,2016,DIJON
0710459N,46.1966241,4.7689072,27,St Romain des îles,71570.0,Saint-Symphorien-d'Ancelles,Ecole maternelle de Saint-Symphorien-d'Ancelles,Bourgogne-et-Franche-Comté,1119.0,2016,DIJON
0710663K,47.026168299999995,4.1199906,27,Le bourg,71550.0,Roussillon-en-Morvan,Ecole de Roussillon-en-Morvan,Bourgogne-et-Franche-Comté,267.0,2016,DIJON
0710695V,46.833008899999996,4.1158212999999995,27,Le bourg,71190.0,Saint-Didier-sur-Arroux,Ecole de Saint-Didier-sur-Arroux,Bourgogne-et-Franche-Comté,241.0,2016,DIJON
0573456X,49.101578,7.5083027,44,13 rue Principale,57230.0,Roppeviller,Ecole élémentaire de Roppeviller,Grand-Est,123.0,2016,NANCY-METZ
0800818E,50.106083500000004,1.8337028999999998,32,304 chaussée de Rouvroy,80100.0,Abbeville,Ecole maternelle Rouvroy,Hauts-de-France,23821.0,2016,AMIENS
0770719N,48.6354878,2.7954418,11,2 rue Saint Nicolas,77390.0,Guignes,Ecole élémentaire Groupe 1,Île-de-France,3358.0,2016,CRETEIL
0340569J,43.2900051,3.1279228999999997,76,4 rue de l'école maternelle,34440.0,Nissan-lez-Enserune,Ecole maternelle de Nissan-lez-Enserune,Occitanie,3907.0,2016,MONTPELLIER
0772117H,48.567102399999996,2.6252499,11,2 rue Louise Michel,77240.0,Vert-Saint-Denis,Ecole élémentaire Louise Michel,Île-de-France,7154.0,2016,CRETEIL
0860212N,46.8180047,0.545812,75,2 chemin des Chateliers,86100.0,Châtellerault,Ecole maternelle Les Minimes,Nouvelle-Aquitaine,31262.0,2016,POITIERS
0751265T,48.856610100000005,2.3514992,11,56 rue Boissière,75016.0,Paris,Ecole maternelle Boissière T,Île-de-France,166552.0,2017,PARIS
0780520S,48.773933899999996,2.1259014,11,Rue Collin Mamet,78530.0,Buc,Ecole maternelle Louis Blériot,Île-de-France,5606.0,2016,VERSAILLES
0711333N,46.680688200000006,3.8161727999999995,27,Le bourg,71140.0,Maltat,Ecole élémentaire de Maltat,Bourgogne-et-Franche-Comté,290.0,2016,DIJON
0720397R,48.1860576,0.6554511,52,88 avenue de la République,72400.0,La Ferté-Bernard,Ecole primaire Marcel Pagnol,Pays-de-la-Loire,9116.0,2016,NANTES
0780839N,48.8255064,2.12798942040892,11,4 rue Cimarosa,78150.0,Le Chesnay,Ecole maternelle Le Petit Prince,Île-de-France,28640.0,2016,VERSAILLES
0741201D,46.0164774,6.1712940000000005,84,9 place de l'église,74570.0,Groisy,Ecole maternelle de Groisy,Auvergne-et-Rhône-Alpes,3395.0,2017,GRENOBLE
0780540N,48.817399,1.9476363,11,1 rue des Saules,78370.0,Plaisir,Ecole maternelle Louis Pergaud,Île-de-France,31342.0,2016,VERSAILLES
0790282C,46.1100611,0.061765999999999995,75,Le bourg,79190.0,Lorigné,Ecole élémentaire de Lorigné,Nouvelle-Aquitaine,288.0,2016,POITIERS
0781221D,48.758664399999994,2.0510182,11,Avenue du Plan de l'Eglise,78960.0,Voisins-le-Bretonneux,Ecole maternelle Bois de la Garenne,Île-de-France,11464.0,2016,VERSAILLES
0761156U,49.8535336,0.7990984999999999,28,1 place de l'Eglise,76460.0,Blosseville,Ecole élémentaire Le Manoir du Vent,Normandie,290.0,2016,ROUEN
0761242M,49.493897499999996,0.10797319999999999,28,94 rue Desramé,76620.0,Le Havre,Ecole maternelle Croix-Blanche,Normandie,172074.0,2016,ROUEN
0920265N,48.914826899999994,2.2674892000000004,11,62 rue Paul Déroulède,92270.0,Bois-Colombes,Ecole élémentaire Paul Bert A,Île-de-France,28561.0,2016,VERSAILLES
0920445J,48.8250508,2.273457,11,13 rue de l'Abbé Derry,92130.0,Issy-les-Moulineaux,Ecole maternelle la Fontaine,Île-de-France,65662.0,2016,VERSAILLES
0762335A,49.526209868317004,0.35472897759286004,28,42 rue de la Seine,76430.0,Tancarville,Ecole élémentaire André Pican,Normandie,1346.0,2016,ROUEN
0741327R,45.9194156,6.165874724017769,84,42 rue Centrale,74940.0,Annecy-le-Vieux,Ecole maternelle Colovry,Auvergne-et-Rhône-Alpes,20166.0,2016,GRENOBLE
0521077N,48.0341084,5.3465703,44,77 rue de Verdun,52800.0,Nogent,École élémentaire,Grand-Est,3895.0,2016,REIMS
9760058J,-12.9571,45.10419999999999,6,Kani Kéli,97625.0,Kani Kéli,École élémentaire de Kani Bé de Kani Keli,Mayotte,5507.0,2016,MAYOTTE
0100565K,48.2952,4.07965999999999,44,2 boulevard du 14 juillet,10000.0,Troyes,Ecole maternelle Jacobins,Grand-Est,59671.0,2017,REIMS
0100584F,48.3099,4.066379999999981,44,153 rue de Preize,10000.0,Troyes,Ecole maternelle Preize,Grand-Est,59671.0,2016,REIMS
0500892Y,48.725,-0.9155550000000403,28,13 rue de Tinchebray,50150.0,Sourdeval,École maternelle publique Les Petits Lutins,Normandie,2651.0,2017,CAEN
0211840L,47.1449,5.431829999999991,27,,21130.0,Billey,Ecole primaire,Bourgogne-et-Franche-Comté,237.0,2016,DIJON
9760176M,-12.9624,45.12660000000005,6,Choungui,97625.0,KANI KELI,Ecole maternelle de Choungui,Mayotte,5507.0,2016,MAYOTTE
0711477V,46.6576,4.362610000000018,27,Rue de Lutterbach,71300.0,Montceau-les-Mines,Ecole maternelle Antoine Bourdelle,Bourgogne-et-Franche-Comté,18969.0,2017,DIJON
0100215E,47.9531,4.016799999999989,44,10 GRANDE RUE,10210.0,Coussegrey,ECOLE ELEMENTAIRE PUBLIQUE,Grand-Est,179.0,2016,REIMS
0731407H,45.7,6.11667,84,Chef Lieu,73340.0,La Motte-en-Bauges,École primaire publique la Motte En Bauges,Auvergne-Rhône-Alpes,463.0,2017,GRENOBLE
9710724K,16.273,-61.50509999999997,1,Lieu-dit LES PLAINES,97142.0,Les Abymes,Ecole maternelle Grand-Camp 1,Guadeloupe,57960.0,2017,GUADELOUPE
0342280U,43.6201,3.8766900000000533,76,4 rue du 81e Régiment d'infanterie,34080.0,Montpellier,Ecole élementaire publique internat d'excellence,Occitanie,272084.0,2017,MONTPELLIER
0540211L,49.2313,5.891300000000001,44,5 Rue De L'eglise,54150.0,Les Baroches,École Primaire Les Baroches,Grand-Est,379.0,2016,NANCY-METZ
0430256V,44.80354,3.90637,84,Place des écoles,43420.0,Saint-Paul-de-Tartas,Ecole,Auvergne-et-Rhône-Alpes,207.0,2016,CLERMONT-FERRAND
0573558H,49.1831,6.280179999999973,44,12 rue de l'Ecole,57640.0,Sanry-lès-Vigy,Ecole maternelle de Sanry-lès-Vigy,Grand-Est,503.0,2016,NANCY-METZ
